etuus;vuosi;aikatyyppi;viikko;alue;ikaluokka;sukupuoli;saapuneet_hakemukset;updated
Työttömyysturva;2021;viikko;5;Pohjois-Pohjanmaa;kaikki;kaikki;484;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;5;Pohjois-Savo;kaikki;kaikki;353;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;5;Päijät-Häme;kaikki;kaikki;205;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;5;Satakunta;kaikki;kaikki;294;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;5;Uusimaa;kaikki;kaikki;2017;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;5;Varsinais-Suomi;kaikki;kaikki;696;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Etelä-Karjala;kaikki;kaikki;183;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Etelä-Pohjanmaa;kaikki;kaikki;189;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Etelä-Savo;kaikki;kaikki;175;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Kainuu;kaikki;kaikki;140;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Kanta-Häme;kaikki;kaikki;195;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Keski-Pohjanmaa;kaikki;kaikki;105;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Keski-Suomi;kaikki;kaikki;417;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Kymenlaakso;kaikki;kaikki;229;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Lappi;kaikki;kaikki;272;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Pirkanmaa;kaikki;kaikki;658;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Pohjanmaa;kaikki;kaikki;241;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Pohjois-Karjala;kaikki;kaikki;267;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Pohjois-Pohjanmaa;kaikki;kaikki;703;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Pohjois-Savo;kaikki;kaikki;328;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Päijät-Häme;kaikki;kaikki;274;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Satakunta;kaikki;kaikki;274;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Uusimaa;kaikki;kaikki;2304;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;6;Varsinais-Suomi;kaikki;kaikki;767;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Etelä-Karjala;kaikki;kaikki;165;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Etelä-Pohjanmaa;kaikki;kaikki;165;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Etelä-Savo;kaikki;kaikki;178;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Kainuu;kaikki;kaikki;84;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Kanta-Häme;kaikki;kaikki;181;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Keski-Pohjanmaa;kaikki;kaikki;69;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Keski-Suomi;kaikki;kaikki;376;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Kymenlaakso;kaikki;kaikki;186;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Lappi;kaikki;kaikki;205;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Pirkanmaa;kaikki;kaikki;594;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Pohjanmaa;kaikki;kaikki;201;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Pohjois-Karjala;kaikki;kaikki;261;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Pohjois-Pohjanmaa;kaikki;kaikki;534;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Pohjois-Savo;kaikki;kaikki;322;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Päijät-Häme;kaikki;kaikki;285;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Satakunta;kaikki;kaikki;244;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Uusimaa;kaikki;kaikki;2083;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;6;Varsinais-Suomi;kaikki;kaikki;674;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Etelä-Karjala;kaikki;kaikki;139;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Etelä-Pohjanmaa;kaikki;kaikki;182;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Etelä-Savo;kaikki;kaikki;188;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Kainuu;kaikki;kaikki;93;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Kanta-Häme;kaikki;kaikki;190;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Keski-Pohjanmaa;kaikki;kaikki;82;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Keski-Suomi;kaikki;kaikki;364;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Kymenlaakso;kaikki;kaikki;144;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Lappi;kaikki;kaikki;269;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Pirkanmaa;kaikki;kaikki;726;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Pohjanmaa;kaikki;kaikki;197;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Pohjois-Karjala;kaikki;kaikki;231;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Pohjois-Pohjanmaa;kaikki;kaikki;606;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Pohjois-Savo;kaikki;kaikki;339;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Päijät-Häme;kaikki;kaikki;214;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Satakunta;kaikki;kaikki;341;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Uusimaa;kaikki;kaikki;2032;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;6;Varsinais-Suomi;kaikki;kaikki;768;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Etelä-Karjala;kaikki;kaikki;165;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Etelä-Pohjanmaa;kaikki;kaikki;159;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Etelä-Savo;kaikki;kaikki;155;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Kainuu;kaikki;kaikki;84;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Kanta-Häme;kaikki;kaikki;161;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Keski-Pohjanmaa;kaikki;kaikki;64;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Keski-Suomi;kaikki;kaikki;320;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Kymenlaakso;kaikki;kaikki;179;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Lappi;kaikki;kaikki;174;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Pirkanmaa;kaikki;kaikki;568;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Pohjanmaa;kaikki;kaikki;218;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Pohjois-Karjala;kaikki;kaikki;191;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Pohjois-Pohjanmaa;kaikki;kaikki;469;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Pohjois-Savo;kaikki;kaikki;271;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Päijät-Häme;kaikki;kaikki;251;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Satakunta;kaikki;kaikki;215;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Uusimaa;kaikki;kaikki;1845;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;7;Varsinais-Suomi;kaikki;kaikki;529;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Etelä-Karjala;kaikki;kaikki;124;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Etelä-Pohjanmaa;kaikki;kaikki;146;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Etelä-Savo;kaikki;kaikki;134;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Kainuu;kaikki;kaikki;83;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Kanta-Häme;kaikki;kaikki;121;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Keski-Pohjanmaa;kaikki;kaikki;67;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Keski-Suomi;kaikki;kaikki;287;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Kymenlaakso;kaikki;kaikki;157;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Lappi;kaikki;kaikki;211;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Pirkanmaa;kaikki;kaikki;569;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Pohjanmaa;kaikki;kaikki;181;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Pohjois-Karjala;kaikki;kaikki;163;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Pohjois-Pohjanmaa;kaikki;kaikki;460;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Pohjois-Savo;kaikki;kaikki;219;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Päijät-Häme;kaikki;kaikki;225;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Satakunta;kaikki;kaikki;225;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Uusimaa;kaikki;kaikki;1754;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;7;Varsinais-Suomi;kaikki;kaikki;531;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Etelä-Karjala;kaikki;kaikki;167;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Etelä-Pohjanmaa;kaikki;kaikki;166;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Etelä-Savo;kaikki;kaikki;181;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Kainuu;kaikki;kaikki;72;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Kanta-Häme;kaikki;kaikki;143;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Keski-Pohjanmaa;kaikki;kaikki;73;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Keski-Suomi;kaikki;kaikki;417;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Kymenlaakso;kaikki;kaikki;205;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Lappi;kaikki;kaikki;171;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Pirkanmaa;kaikki;kaikki;546;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Pohjanmaa;kaikki;kaikki;176;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Pohjois-Karjala;kaikki;kaikki;244;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Pohjois-Pohjanmaa;kaikki;kaikki;489;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Pohjois-Savo;kaikki;kaikki;342;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Päijät-Häme;kaikki;kaikki;261;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Satakunta;kaikki;kaikki;243;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Uusimaa;kaikki;kaikki;2265;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;7;Varsinais-Suomi;kaikki;kaikki;606;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Etelä-Karjala;kaikki;kaikki;137;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Etelä-Pohjanmaa;kaikki;kaikki;191;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Etelä-Savo;kaikki;kaikki;142;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Kainuu;kaikki;kaikki;69;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Kanta-Häme;kaikki;kaikki;188;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Keski-Pohjanmaa;kaikki;kaikki;59;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Keski-Suomi;kaikki;kaikki;341;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Kymenlaakso;kaikki;kaikki;178;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Lappi;kaikki;kaikki;204;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Pirkanmaa;kaikki;kaikki;658;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Pohjanmaa;kaikki;kaikki;183;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Pohjois-Karjala;kaikki;kaikki;168;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Pohjois-Pohjanmaa;kaikki;kaikki;473;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Pohjois-Savo;kaikki;kaikki;292;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Päijät-Häme;kaikki;kaikki;285;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Satakunta;kaikki;kaikki;207;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Uusimaa;kaikki;kaikki;1996;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;8;Varsinais-Suomi;kaikki;kaikki;533;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Etelä-Karjala;kaikki;kaikki;169;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Etelä-Pohjanmaa;kaikki;kaikki;175;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Etelä-Savo;kaikki;kaikki;168;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Kainuu;kaikki;kaikki;124;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Kanta-Häme;kaikki;kaikki;147;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Keski-Pohjanmaa;kaikki;kaikki;77;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Keski-Suomi;kaikki;kaikki;392;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Kymenlaakso;kaikki;kaikki;198;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Lappi;kaikki;kaikki;217;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Pirkanmaa;kaikki;kaikki;593;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Pohjanmaa;kaikki;kaikki;178;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Pohjois-Karjala;kaikki;kaikki;228;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Pohjois-Pohjanmaa;kaikki;kaikki;543;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Pohjois-Savo;kaikki;kaikki;319;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Päijät-Häme;kaikki;kaikki;278;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Satakunta;kaikki;kaikki;246;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Uusimaa;kaikki;kaikki;2053;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;8;Varsinais-Suomi;kaikki;kaikki;633;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Etelä-Karjala;kaikki;kaikki;125;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Etelä-Pohjanmaa;kaikki;kaikki;156;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Etelä-Savo;kaikki;kaikki;122;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Kainuu;kaikki;kaikki;89;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Kanta-Häme;kaikki;kaikki;168;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Keski-Pohjanmaa;kaikki;kaikki;82;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Keski-Suomi;kaikki;kaikki;258;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Kymenlaakso;kaikki;kaikki;144;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Lappi;kaikki;kaikki;192;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Pirkanmaa;kaikki;kaikki;670;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Pohjanmaa;kaikki;kaikki;205;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Pohjois-Karjala;kaikki;kaikki;142;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Pohjois-Pohjanmaa;kaikki;kaikki;537;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Pohjois-Savo;kaikki;kaikki;228;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Päijät-Häme;kaikki;kaikki;194;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Satakunta;kaikki;kaikki;306;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Uusimaa;kaikki;kaikki;1847;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;8;Varsinais-Suomi;kaikki;kaikki;761;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Etelä-Karjala;kaikki;kaikki;143;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Etelä-Pohjanmaa;kaikki;kaikki;270;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Etelä-Savo;kaikki;kaikki;137;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Kainuu;kaikki;kaikki;67;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Kanta-Häme;kaikki;kaikki;255;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Keski-Pohjanmaa;kaikki;kaikki;64;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Keski-Suomi;kaikki;kaikki;295;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Kymenlaakso;kaikki;kaikki;164;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Lappi;kaikki;kaikki;175;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Pirkanmaa;kaikki;kaikki;1014;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Pohjanmaa;kaikki;kaikki;260;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Pohjois-Karjala;kaikki;kaikki;179;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Pohjois-Pohjanmaa;kaikki;kaikki;452;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Pohjois-Savo;kaikki;kaikki;227;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Päijät-Häme;kaikki;kaikki;259;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Satakunta;kaikki;kaikki;327;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Uusimaa;kaikki;kaikki;2002;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;9;Varsinais-Suomi;kaikki;kaikki;894;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Etelä-Karjala;kaikki;kaikki;183;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Etelä-Pohjanmaa;kaikki;kaikki;192;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Etelä-Savo;kaikki;kaikki;182;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Kainuu;kaikki;kaikki;84;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Kanta-Häme;kaikki;kaikki;159;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Keski-Pohjanmaa;kaikki;kaikki;58;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Keski-Suomi;kaikki;kaikki;418;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Kymenlaakso;kaikki;kaikki;228;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Lappi;kaikki;kaikki;172;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Pirkanmaa;kaikki;kaikki;742;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Pohjanmaa;kaikki;kaikki;169;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Pohjois-Karjala;kaikki;kaikki;259;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Pohjois-Pohjanmaa;kaikki;kaikki;422;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Pohjois-Savo;kaikki;kaikki;362;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Päijät-Häme;kaikki;kaikki;266;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Satakunta;kaikki;kaikki;356;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Uusimaa;kaikki;kaikki;2398;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;9;Varsinais-Suomi;kaikki;kaikki;812;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Etelä-Karjala;kaikki;kaikki;139;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Etelä-Pohjanmaa;kaikki;kaikki;195;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Etelä-Savo;kaikki;kaikki;117;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Kainuu;kaikki;kaikki;68;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Kanta-Häme;kaikki;kaikki;181;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Keski-Pohjanmaa;kaikki;kaikki;72;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Keski-Suomi;kaikki;kaikki;281;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Kymenlaakso;kaikki;kaikki;149;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Lappi;kaikki;kaikki;192;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Pirkanmaa;kaikki;kaikki;712;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Pohjanmaa;kaikki;kaikki;242;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Pohjois-Karjala;kaikki;kaikki;144;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Pohjois-Pohjanmaa;kaikki;kaikki;413;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Pohjois-Savo;kaikki;kaikki;258;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Päijät-Häme;kaikki;kaikki;240;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Satakunta;kaikki;kaikki;265;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Uusimaa;kaikki;kaikki;2117;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;9;Varsinais-Suomi;kaikki;kaikki;696;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Etelä-Karjala;kaikki;kaikki;214;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Etelä-Pohjanmaa;kaikki;kaikki;204;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Etelä-Savo;kaikki;kaikki;199;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Kainuu;kaikki;kaikki;110;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Kanta-Häme;kaikki;kaikki;198;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Keski-Pohjanmaa;kaikki;kaikki;73;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Keski-Suomi;kaikki;kaikki;386;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Kymenlaakso;kaikki;kaikki;222;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Lappi;kaikki;kaikki;187;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Pirkanmaa;kaikki;kaikki;647;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Pohjanmaa;kaikki;kaikki;257;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Pohjois-Karjala;kaikki;kaikki;239;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Pohjois-Pohjanmaa;kaikki;kaikki;467;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Pohjois-Savo;kaikki;kaikki;279;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Päijät-Häme;kaikki;kaikki;316;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Satakunta;kaikki;kaikki;219;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Uusimaa;kaikki;kaikki;2310;2021/07/09 10:04:27
Työttömyysturva;2019;viikko;10;Varsinais-Suomi;kaikki;kaikki;695;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Etelä-Karjala;kaikki;kaikki;155;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Etelä-Pohjanmaa;kaikki;kaikki;145;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Etelä-Savo;kaikki;kaikki;143;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Kainuu;kaikki;kaikki;81;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Kanta-Häme;kaikki;kaikki;165;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Keski-Pohjanmaa;kaikki;kaikki;65;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Keski-Suomi;kaikki;kaikki;326;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Kymenlaakso;kaikki;kaikki;181;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Lappi;kaikki;kaikki;184;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Pirkanmaa;kaikki;kaikki;629;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Pohjanmaa;kaikki;kaikki;223;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Pohjois-Karjala;kaikki;kaikki;217;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Pohjois-Pohjanmaa;kaikki;kaikki;446;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Pohjois-Savo;kaikki;kaikki;279;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Päijät-Häme;kaikki;kaikki;261;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Satakunta;kaikki;kaikki;245;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Uusimaa;kaikki;kaikki;1985;2021/07/09 10:04:27
Työttömyysturva;2020;viikko;10;Varsinais-Suomi;kaikki;kaikki;590;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;10;Etelä-Karjala;kaikki;kaikki;116;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;10;Etelä-Pohjanmaa;kaikki;kaikki;193;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;10;Etelä-Savo;kaikki;kaikki;144;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;10;Kainuu;kaikki;kaikki;68;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;10;Kanta-Häme;kaikki;kaikki;197;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;10;Keski-Pohjanmaa;kaikki;kaikki;52;2021/07/09 10:04:27
Työttömyysturva;2021;viikko;10;Keski-Suomi;kaikki;kaikki;285;2021/07/09 10:04:27
