SHP;DATE;DAY_CASES;TOTAL_CASES;lab;updated;WEEK;LABEL;GROUP;Y
NA;2020-07-24;0;331;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-07-25;0;331;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-07-26;0;331;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-07-27;0;331;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-07-28;1;332;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-07-29;1;333;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-07-30;0;333;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-07-31;0;333;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-01;0;333;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;31;Yleisötilaisuuksien rajoituksiin lievennys;8;31
NA;2020-08-02;0;333;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-03;1;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-04;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-05;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-06;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-07;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-08;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-09;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-10;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-11;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-12;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-13;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;33;"Suositus kasvomaskien käytöstä 
tietyissä tilanteissa";12;33
NA;2020-08-14;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-15;0;334;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-16;1;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-17;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-18;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-19;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-20;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-21;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-22;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-23;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-24;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-25;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-26;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-27;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-28;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-29;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-30;0;335;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-08-31;1;336;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;14;Koronavilkku julkaistiin;10;14
NA;2020-09-01;1;337;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-02;0;337;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-03;0;337;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-04;1;338;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-05;0;338;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-06;1;339;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-07;0;339;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;37;"Jako perus-, leviämis- ja 
kiihtymisvaiheisiin alueittain";9;37
NA;2020-09-08;0;339;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-09;3;342;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-10;0;342;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-11;2;344;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-12;0;344;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-13;0;344;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-14;1;345;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-15;0;345;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-16;1;346;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-17;0;346;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-18;0;346;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-19;0;346;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-20;0;346;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-21;0;346;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-22;1;347;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-23;2;349;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-24;0;349;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-25;1;350;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-26;0;350;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-27;0;350;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-28;0;350;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-29;0;350;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-09-30;0;350;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-01;2;352;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-02;0;352;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-03;0;352;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-04;0;352;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-05;2;354;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-06;2;356;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-07;2;358;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-08;0;358;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-09;0;358;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-10;1;359;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-11;2;361;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-12;1;362;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-13;0;362;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-14;3;365;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-15;0;365;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-16;1;366;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-17;0;366;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-18;0;366;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-19;2;368;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-20;0;368;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-21;0;368;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-22;1;369;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-23;1;370;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;43;Toimenpidesuositukset eri vaiheisiin;9;43
NA;2020-10-24;0;370;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-25;1;371;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-26;0;371;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-27;1;372;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-28;0;372;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-29;0;372;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-30;1;373;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-10-31;0;373;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-01;0;373;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-02;0;373;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-03;0;373;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-04;0;373;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-05;1;374;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-06;2;376;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-07;2;378;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-08;7;385;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-09;3;388;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-10;0;388;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-11;0;388;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-12;4;392;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-13;7;399;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-14;2;401;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-15;2;403;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-16;1;404;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-17;2;406;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-18;3;409;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-19;3;412;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-20;6;418;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-21;10;428;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-22;5;433;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-23;5;438;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-24;6;444;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-25;8;452;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-26;2;454;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-27;6;460;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-28;2;462;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-29;5;467;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-11-30;10;477;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-01;3;480;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-02;7;487;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-03;7;494;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-04;3;497;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-05;6;503;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-06;10;513;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-07;10;523;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-08;3;526;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-09;5;531;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-10;4;535;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-11;10;545;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-12;3;548;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-13;5;553;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-14;12;565;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-15;7;572;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-16;4;576;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-17;1;577;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-18;6;583;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-19;3;586;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-20;4;590;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-21;5;595;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-22;5;600;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-23;3;603;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-24;3;606;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-25;2;608;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-26;0;608;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-27;4;612;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;52;Koronarokotukset aloitettiin;11;52
NA;2020-12-28;5;617;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-29;2;619;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-30;3;622;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2020-12-31;6;628;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-01;3;631;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-02;4;635;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-03;3;638;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-04;7;645;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-05;4;649;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-06;3;652;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-07;3;655;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-08;4;659;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-09;2;661;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-10;3;664;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-11;7;671;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-12;9;680;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-13;5;685;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-14;5;690;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-15;1;691;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-16;1;692;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-17;0;692;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-18;1;693;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-19;4;697;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-20;13;710;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-21;4;714;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-22;2;716;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-23;2;718;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-24;2;720;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-25;5;725;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-26;3;728;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;4;"Toimenpidesuositusten täydennys 
virusmuunnoksen vuoksi";9;4
NA;2021-01-27;0;728;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-28;1;729;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-29;4;733;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-30;1;734;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-01-31;0;734;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-01;6;740;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-02;2;742;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-03;3;745;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-04;1;746;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-05;2;748;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-06;0;748;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-07;2;750;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-08;5;755;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-09;0;755;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-10;4;759;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-11;1;760;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-12;2;762;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-13;4;766;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-14;4;770;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-15;1;771;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-16;7;778;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-17;2;780;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-18;2;782;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-19;3;785;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-20;2;787;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-21;1;788;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-22;5;793;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-23;6;799;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-24;2;801;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-25;5;806;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-26;2;808;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-27;1;809;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-02-28;1;810;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-01;5;815;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-02;0;815;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-03;0;815;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-04;1;816;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-05;0;816;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-06;0;816;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-07;2;818;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-08;1;819;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-09;0;819;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-10;2;821;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-11;1;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-12;0;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-13;0;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-14;0;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-15;0;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-16;0;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-17;0;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-18;0;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-19;0;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-20;0;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-21;0;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
NA;2021-03-22;0;822;COVID-19 -kuolemantapausten lukumäärä;2021-03-23;NA;NA;NA;NA
